"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
483755,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AFViewpoints] Creation rule should allow Sub-stereotype for Viewpoint configurations","2018-05-04 05:26:22"
483801,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Wizard] Project creation wizard API - Refactor needed","2017-08-02 12:24:52"
484001,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[User Experience] Investigate the 5 remaining Papyrus bundles on early  startup","2015-12-17 08:56:47"
484028,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[NewChild] [ElementTypes] Add key binding","2017-09-08 09:59:57"
485298,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Label service] Apparent misconfiguration of label provider extension","2017-06-19 06:53:44"
486017,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Facet] Property name in model explorer should be customizable with facet","2016-01-18 03:42:32"
486723,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Usability] Papyrus shall enable to create new views (e.g., a class diagram) within a view from a selected model element view.","2016-01-28 09:36:01"
487105,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Refactoring] Guava APIs superseded","2016-02-03 07:15:46"
487231,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Optional services","2016-02-04 08:20:43"
487728,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Creating InstanceSpecifications of Associations yields unexpected results","2019-09-09 03:29:12"
487749,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[New Child] CreationMenuModel should allow separators in models and so in contextual menus","2016-02-12 11:39:01"
487961,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Stereotype display does not show value for certain stereotype properties","2017-09-08 09:55:13"
488668,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ProfileDiagram] Cannot establish associations between stereotype and metaclass","2017-08-02 11:43:03"
489003,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Namspace is not set for entry, exit, doActivity and effect","2018-06-01 08:32:35"
489913,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Inconsistent location of element Usage in model explorer when creating a New Relationship","2016-03-18 05:40:11"
491623,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Erroneous character output to UML","2016-04-20 14:49:39"
494217,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AFViewpoints][Table] New Table menu item shown even without any tables in the configuration","2020-04-27 05:21:49"
494373,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Model Explorer] Navigate, Goto element shows Java objects details","2017-08-02 11:39:04"
494413,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[CommunicationDiagram] Messages between 2 lifelines are no more on one single connector","2018-06-08 08:59:38"
495682,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Profiles] Static profile generation broken in neon","2017-08-07 10:38:52"
497304,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[API] Allow access to name in CreateOrSelectTypeDialog","2016-11-29 07:49:15"
499005,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Hyperlink] Hyperlink should be editable in property view","2017-08-07 11:49:28"
500346,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ModelEditor] SashWindows preference page terminology, placement, and more","2017-08-07 08:31:11"
503078,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Improvement] Selection from property view","2016-10-03 11:58:16"
503080,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ElementTypes][DnD] Invariant Container Rule doesn't restrict drag&drop when the moved element is extended from an abstract uml class","2017-03-13 08:40:17"
503144,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","UML Libraries extension point does not support i18n","2016-10-03 15:34:25"
506288,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ElementTypes][DnD] Type Configuration failed to control Drag & Drop","2019-03-08 03:31:42"
507045,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","getCurrentSideOfParent of PortPositionLocator spams warnings","2016-11-04 12:04:14"
507734,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Validation] Recursive validation non working","2017-02-09 08:34:03"
507735,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Menu] Provide a menu to set read only all the models resources","2016-11-18 04:58:54"
507945,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AFViewpoints] Exception is thrown when a viewpoint configuration in an embedded plugin is selected","2018-04-08 02:56:19"
508098,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Performances] Create/update a Papyrus service to share/check profile application","2017-03-13 08:51:18"
508099,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Performances] Improve flat view performances","2017-03-13 08:50:13"
508111,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[dev] introducing a new target platform to ease developers work","2018-06-01 08:55:30"
508213,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","rename an element which is a submodel does not rename the file","2016-11-28 04:43:08"
509014,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","UI choosers and property view need to show qualified names to avoid ambiguity","2016-12-12 03:24:30"
509963,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Missing UMLDI for AssociationBase element","2019-02-15 09:56:15"
510683,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ModelEditor] Sash Editor should takes into account sash position set into di model.","2017-09-08 11:41:47"
511445,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Incorrect implementation of InvariantContainerRule#canContain()","2019-03-08 03:32:43"
512091,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ElementTypes][UMLTypes] ApproveRequest() stops being called after it returned true","2019-03-08 03:33:31"
512431,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Missing end of line decorations","2017-02-20 09:28:05"
512478,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Core]  tag diagrams in papyrus should change at each release","2017-02-21 08:19:33"
512657,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[UMLTypes] Template binding is not deleted when target class has its template signature deleted","2017-08-02 12:32:30"
513465,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[OneFile][Di View] Synchronization between Project Explorer and opend file doesn't work","2017-03-10 10:27:06"
513804,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[RcpTT] [UMLModelExplorer] Regression in rename menu","2017-03-17 09:42:06"
514827,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Quality] remove deprecated handler in UML Service Type","2017-04-06 04:46:09"
515791,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Uncomfortable UI for Comments tab of Properties view","2017-05-22 02:32:37"
516859,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Wizard] New project/model wizard does not always show profile application widget","2017-08-02 12:24:10"
516865,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Releng] [Oxygen]  remove unnecessary syso/syse","2017-08-01 04:48:45"
516943,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Wizard] Wizard should allow filtering of representation kinds","2017-08-02 12:23:54"
517549,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[direct editor] Direct editor with additional constraint can never be activated or could be deactivated forever","2017-05-31 10:06:23"
517678,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","NPE in indexer","2017-06-02 04:08:55"
517783,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Exception in indexing resource","2019-03-15 11:49:12"
518160,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Profiles] Over-enthusiatic Papyrus profile application","2017-08-07 10:36:50"
518190,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Model Explorer] Multiple selection with shift does not work after deleting an element","2017-08-02 11:41:38"
518758,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Validation] Allow to disable UML validation for DSML","2017-06-27 03:55:00"
518815,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Location for team provider menu","2017-06-27 04:38:10"
519090,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Properties View][Toolsmiths] Inherit attributes are not correctly managed during generation of properties view","2017-08-07 09:22:31"
519115,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Repeated feature descriptions","2017-07-03 12:44:51"
519200,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AFViewpoints] [Palettes] Allow palette selection by viewpoint/Stakeholder/Concern","2018-06-05 09:31:07"
519378,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[UMLModelExplorer] Display role in ConnectorEnd label","2017-07-11 09:56:55"
520320,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Profile] Apply a stereotype to a set of model element","2019-02-08 04:31:59"
520603,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Papyrus","2017-08-08 13:24:47"
520617,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Workbench] Clean Diagram command always disable","2017-08-07 06:32:40"
521795,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Palette] The palette editor should display stack label in the tree","2017-09-04 03:45:56"
521973,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Diagram] make a rule to ensure there is no palette modification with org.eclipse.papyrus.umldi.Association_Edge","2017-09-19 11:26:45"
525297,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ControlMode] NullPointerExceptions in ControlledResourceTracker while rolling back transactions","2019-03-15 11:04:35"
526948,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[PapyrusReq] add proxy stereotype to other elements","2017-11-08 08:07:32"
528496,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Example] Java code not API","2017-12-12 08:11:53"
530073,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[UML - Tools] Method getDelegations() in utils","2018-03-09 08:54:21"
530418,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[validation] Accommodate EMF's obsolescence of Diagnostician.doValidateContents","2018-02-06 15:23:49"
532952,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Requirements and their implementations shall be listed","2018-03-28 05:38:43"
534352,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AFViewpoints] Inheritance and reference","2018-05-04 04:58:22"
534353,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AFViewpoints] AF could reference property view","2018-05-04 05:00:11"
534354,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AFViewpoints] AF could reference also new child model","2018-05-18 07:15:41"
534814,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ElementTypes] SetStereotypeValue and set stereotype application value","2018-05-18 03:53:57"
534815,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ElementType][PropertyView][Profile] Usage of ApplyProfileRequest, ApplyStereotypeRequest and SetStereotypeValueCommand  -> why they are no yet used ?","2018-05-18 03:54:52"
536129,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Architecture Framework] the field representation kinds of viewpoints in architecture framework is not user friendly","2018-06-22 02:57:26"
539548,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Xtext][API][deprecated] remove deprecated method DefaultXtextDirectEditorConfiguration.createInvalidStringCommand","2020-12-10 08:18:30"
539843,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AF][Customization] Diagram/Table creation not possible, if URI is not a platform URI","2018-10-08 05:10:03"
539970,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Architecture Framework] folder in the wrong place","2018-10-09 11:21:15"
540302,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[PageManager] The page manager must be clean and refactored","2019-07-05 03:03:22"
540821,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Remove Deprecated][Refactoring]Remove deprecated class org.eclipse.papyrus.uml.tools.providers.ProfileLabelProvider","2020-12-10 08:19:07"
540823,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Remove Deprecated][Refactoring] Remove deprecated classes about Observable in plugin oep.uml.tools","2020-12-10 08:20:05"
540875,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Refactoring][Remove Deprecated method] org.eclipse.papyrus.uml.tools.databinding.OwnedAttributeHelper.getFeatureForType(Type)","2020-12-10 08:20:31"
540984,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[API] CreateActionLocalConditionViewCommand deprecated constructor should be removed","2020-12-10 08:20:48"
540985,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[API] TreeNattableModelManager#getWidthSliderComposite method should be removed","2020-12-10 08:21:01"
541231,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ElementTypeConfiguration] impossible to create UML element due to a bad configuation of an element type.","2019-03-08 04:35:11"
541234,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ElementTypeConfiguration] problem due a lack of matcher for a specialized elementType","2018-11-16 08:53:33"
543303,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[OpenModel]Opens a Papyrus Model can throw Cannot modify resource set without a write transaction","2019-03-25 05:57:41"
543580,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[TextEditors] Papyrus does not properly support multiple XText editors for UML Elements on Diagram","2019-01-18 09:54:26"
543586,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[DeploymentDiagram] Remove the 'RemoveOrphanViewPolicy'","2020-12-10 08:25:56"
543839,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Property view] handle default values when setting multiplicities","2019-01-25 10:15:55"
544003,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Import From User Model doesn't work","2019-03-07 10:47:38"
544168,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Profile] Missing stereotypes are not applied when we reopen a model","2019-03-07 10:29:31"
544169,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[DecorationModel] The decoration model file must be included in the DiView","2019-02-06 04:24:41"
544171,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[DecorationModel] ControlMode doesn't create new xxx.profileapp.uml when the initial model use the DecorationModel feature","2019-02-08 04:15:21"
544173,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[DecorationModel][ExternalizeProfileApplication] There is no way to reload or reintegrate an externalized profile application.","2019-02-06 05:00:00"
544269,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ControlMode][Profile] ProfileApplication tagged ""duplicatedProfile"" must be read-only","2019-02-08 04:45:59"
544270,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Profile][ControlMode] Applied profiles in a controlled model is not propagated to subresource","2019-02-08 04:52:20"
544367,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[NLS] Unused messages definitions in console","2019-02-12 04:40:52"
544879,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ProjectExplorer][OneFile] The question mark ? is always displayed on the root of the DiView","2019-02-27 09:56:01"
544882,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Refactoring] oep.uml.diagram.wizard must be refactored","2020-12-10 08:26:19"
545404,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AF][Table][Matrix][SysML] Satisfied link can't be created but no error are displayed","2019-03-14 09:41:48"
545660,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Table][Diagram] default name for creation is not uniformized","2020-12-10 08:26:35"
545749,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Move elements in a library doesn't work properly","2019-03-25 09:46:12"
546036,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","StereotypeCommentLink and StereotypeConstraint seems recreated after each diagram edition","2019-04-02 05:01:01"
546433,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[API] Remove the deprecated methods from ClassLoaderHelper","2020-12-10 08:27:16"
546595,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","org.eclipse.papyrus.infra.core.sasheditor shall have a list of implemented usecases","2019-09-09 03:30:59"
546644,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[SashEditor] Clean code : The plugin org.eclipse.papyrus.core.sasheditor contains several classes duplicated from Eclipse.","2019-05-09 09:37:10"
546747,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Element types] A missing target in an advice binding is not detected by validation","2019-05-09 05:33:57"
547253,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[papyrusCore] Add a better API linked to use case for the pluginorg.eclipse.papyrus.infra.core.sasheditor","2019-05-20 09:20:38"
547321,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Papyrus Core] papyrus.infra.ui shall split into several sub-plugins","2019-05-15 08:37:34"
547391,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","org.eclipse.papyrus.infra.core.sasheditor.multipage.editor.MultiPageEditor shoud be removed","2019-05-16 10:17:32"
547392,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","org.eclipse.papyrus.example.core.sashwindows.simpleeditor sould be removed","2019-05-16 10:20:10"
547395,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","org.eclipse.papyrus.infra.core.sasheditor.editor shall be internal but friendly with org.eclipse.papyrus.editor","2020-12-10 08:28:05"
548005,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ElementTypes] graphical elementtypes generator bug","2019-06-06 09:46:48"
548692,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[ElementTypes] Remove deprecated HelperAdvices","2019-06-27 03:19:41"
548997,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[PageManager] The method allPages of the PageManager must be improved. The method isPage must be accessible.","2020-12-10 08:41:07"
550359,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AF] Create a view to visualize the available architectures in the instance","2019-09-18 11:15:40"
550567,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AF] Diagrams and tables should be visible even if its viewpoint is not enable","2019-09-17 08:44:13"
550568,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AF] The diagrams and tables icons of disabled viewpoint should be grayed","2019-09-18 03:55:38"
550569,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[AF] Double-click on diagrams and tables icons of disabled viewpoint should open a dialog to enable viewpoint","2019-09-18 09:51:01"
550902,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Doc] The papyrus embedded documentation must be the same than the documentation on the wiki","2019-11-08 05:41:14"
552006,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Copy/Paste] The copy paste of the resource set change the notation serialization","2019-10-10 11:34:36"
552081,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Tests] The test visualizePropertyThatIsAssociationEnd_bug478558 should not be marked as failing tests","2019-10-14 08:15:00"
553875,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Validation] - Unsafe execution of OCL rules contributed through the ""validationHooks"" extension point","2019-12-12 11:02:16"
553878,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Internationalization] - Invalid internationalization preference model URI","2019-12-12 11:02:28"
559799,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Properties view] No Member Ends on Association","2021-02-25 09:11:46"
559862,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Model Explorer] NPE after closing a referenced model","2021-02-25 09:21:09"
561667,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Copy/Paste] Copy/cut paste loses the reference(association) value of stereotype application","2020-06-16 09:41:15"
561870,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Custom editor no longer opens in Papyrus multi-editor page that used to work in 4.4","2020-04-07 11:38:08"
561944,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Information flows remain after their end elements have been deleted","2021-02-25 09:56:37"
562217,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Papyrus shall expose an API for the Model Set in papyrus.infra.core","2020-04-16 09:36:22"
562218,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","papyrus core shall shall the alone plugin be able to create Service registry","2020-04-16 09:46:59"
562228,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Generator of DI elementtypes seems to fail","2020-04-16 11:58:31"
564431,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Core][Table] CommandStackListener received event from other loaded model","2020-06-18 10:36:07"
564432,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Core][Copy][ModelExplorer] Make CTRL-C in the ModelExplorer generates a stack event","2020-12-10 08:38:11"
564956,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Core][ModelExplorer] Service not found Exception -> ModelExplorer lost when we are working with 2 Papyrus editors open","2020-12-10 08:29:47"
564957,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Core][ControlMode] NPE when editing 2 dependent models","2020-12-10 08:30:22"
564958,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Resource Locked Exception","2020-12-10 08:33:12"
566809,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Documentation] customization about model explorer shall be added","2020-09-10 08:24:55"
568852,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[Element Types] Advice binding should be able to target multiple element-types","2020-11-17 09:18:31"
568968,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","UMLDiagnostician.validate does not respect the EMF API","2020-11-19 15:13:13"
569222,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","[REFACTORING] Analyse if Alf could be optional","2020-11-26 09:59:59"
569956,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","no BigDecimal within ModelLibrary ""JavaLibrary""","2021-02-25 09:58:23"
570402,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Documentation improvement for Generating Static Profiles page in Papyrus Guide","2021-02-25 10:35:01"
570405,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Static profile saving/dynamic definition pop up","2021-02-25 10:51:56"
571501,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","Copy/Past with specific character crash the model","2021-02-25 06:14:43"
512944,"Papyrus","Core","mickael.adam29","NEW"," ---","[ElementTypes] An adviceBindingConfiguration should exist to set cssClass notation attribute.","2018-09-14 11:19:44"
535514,"Papyrus","Core","quentin.lemenez","NEW"," ---","[RCP] Papyrus RCPs' contained features should be updatable through the classic installer","2018-06-04 07:44:29"
537141,"Papyrus","Core","quentin.lemenez","NEW"," ---","[CSS] Papyrus should rewire its dependencies to the CSSXMLEngineImpl and related classes","2020-12-10 08:40:46"
366410,"Papyrus","Core","sebastien.gerard","NEW"," ---","[SequenceDiagram] Operations provided by ports of the receiving lifeline not shown in predefined message dialog","2017-05-11 11:06:02"
531911,"Papyrus","Core","vincent.lorenzo","NEW"," ---","[Xtext] The generated xtext class extending the Papyrus class UmlCommonSemanticSequencer doesn't compile","2018-03-02 04:10:44"
544185,"Papyrus","Core","vincent.lorenzo","NEW"," ---","[Preference] UML Element Type preference for stereotype location must be removed","2019-09-09 03:30:16"
569002,"Papyrus","Core","vincent.lorenzo","NEW"," ---","[Architecture][Customization] the EMFFacet Customization file can't be declared for Profile environment in the architecture file","2020-12-10 08:33:54"
551740,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","[AF][validation] we must check that all representation are referenced by a viewpoint","2021-02-02 10:25:09"
570486,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","[Architecture] Architecture model shall clearly define merge and inherit concepts","2021-02-10 13:15:34"
571630,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","[Element Types] InvariantStereotypeRule never asked to approve requests","2021-03-02 16:23:43"
571713,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","[New Child] Empty drop-down menus can appear","2021-03-04 16:31:45"
571715,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","[New Child] Duplicate drop-down menus can appear","2021-03-04 19:51:59"
336115,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[Validation] Validation icon marks are not refreshed for Live constraints","2017-08-02 13:22:44"
353416,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[CompositeDiagram] Specific drop action (Class on StructuredClassifier)  - different (and incorrect) behavior in 0.7 and 0.8 version","2017-08-02 11:41:24"
359820,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[CompositeDiagram] Default multiplicity of ConnectorEnd","2017-08-02 11:41:38"
365887,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[StateMachineDiagram] The defered triggers are not displayed into a state.","2017-09-04 11:43:38"
397729,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[Validation] Incorrect Junction substate validation rule","2013-06-12 16:56:46"
399879,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[Trace] Papyrus shall enable to navigate between the model and its execution traces","2013-03-19 06:18:15"
434702,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[OCL] Errors in Documentation","2017-08-02 13:12:12"
438032,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[Validation] The validation service within Papyrus is not a Papyrus service","2014-06-24 08:08:22"
465575,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[Export Diagram] Shapes not scaled properly in diagrams exported as PDF or SVG","2017-02-09 04:32:05"
483308,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[UMLValidation] Improve InstanceSpecification Validation","2017-08-02 13:20:54"
483542,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[Validation] Papyrus needs test cases for common validation tasks","2016-03-04 11:24:20"
512428,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[OCL] Inconsistent editing/validation OCLs","2017-08-02 13:11:11"
570945,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","[Validation] EMF Validation preferences are missing","2021-02-19 08:41:00"
536048,"Papyrus","Core","benoit.maggi","ASSIGNED"," ---","[Core] Test that model are valid","2020-12-10 08:15:55"
487490,"Papyrus","Core","cletavernier","ASSIGNED"," ---","[Model Explorer] [Facet] Associations in Model Explorer are not collected together in a folder (Simple UML Facet)","2017-11-06 10:45:31"
544476,"Papyrus","Core","cletavernier","ASSIGNED"," ---","[Properties - Profile] Support Optional Enums & Primitives","2019-02-15 07:19:34"
571560,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","[Element Types] Not rule does not contain its operand","2021-02-27 10:19:22"
571561,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","[Element Types] Simple rule configuration refactorings","2021-02-27 10:19:24"
571881,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","[Architecture] Model creation sets architecture context too late","2021-03-11 08:29:43"
506289,"Papyrus","Core","mdt-papyrus-inbox","ASSIGNED"," ---","[Facet] Facet Custom File : missing entries when opened in the Reflective Editor","2017-11-06 10:47:37"
539360,"Papyrus","Core","mdt-papyrus-inbox","ASSIGNED"," ---","[UML utilities] Remove deprecated method findSubstereotypes in UMLUtil","2018-09-24 03:31:01"
541707,"Papyrus","Core","mdt-papyrus-inbox","ASSIGNED"," ---","[API] Remove management of old DirectEditor extension point from DirectEditorExtensionPoint","2020-12-10 08:24:35"
446157,"Papyrus","Core","melaasar","ASSIGNED"," ---","[AFViewpoints] Papyrus should ensure compatibility between viewpoints","2018-06-27 02:50:19"
482557,"Papyrus","Core","melaasar","ASSIGNED"," ---","[Expansion] Add and use id field in the meta model","2020-12-10 08:11:28"
528708,"Papyrus","Core","melaasar","ASSIGNED"," ---","[AFViewpoints] Allow local references in Architecture Model Editor","2020-12-10 08:12:05"
