"Bug ID","Product","Component","Assignee","Status","Resolution","Changed","Summary",,
485298,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-06-19 06:53:44"," Apparent misconfiguration of label provider extension",Label service,
486017,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-01-18 03:42:32"," Property name in model explorer should be customizable with facet",Facet,
486723,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-01-28 09:36:01"," Papyrus shall enable to create new views (e.g. a class diagram) within a view from a selected model element view.",Usability,
487105,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-02-03 07:15:46"," Guava APIs superseded",Refactoring,
487231,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-02-04 08:20:43","Optional services",,
487728,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-09-09 03:29:12","Creating InstanceSpecifications of Associations yields unexpected results",,
487749,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-02-12 11:39:01"," CreationMenuModel should allow separators in models and so in contextual menus",New Child,
487961,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-09-08 09:55:13","Stereotype display does not show value for certain stereotype properties",,
488668,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-02 11:43:03"," Cannot establish associations between stereotype and metaclass",ProfileDiagram,
489003,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-06-01 08:32:35","Namspace is not set for entry exit doActivity and effect",,
489913,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-03-18 05:40:11","Inconsistent location of element Usage in model explorer when creating a New Relationship",,
491623,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-04-20 14:49:39","Erroneous character output to UML",,
494217,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-04-27 05:21:49"," New Table menu item shown even without any tables in the configuration",AFViewpoints,Table,
494373,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-02 11:39:04"," Navigate Goto element shows Java objects details",Model Explorer,
494413,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-06-08 08:59:38"," Messages between 2 lifelines are no more on one single connector",CommunicationDiagram,
495682,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-07 10:38:52"," Static profile generation broken in neon",Profiles,
497304,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-11-29 07:49:15"," Allow access to name in CreateOrSelectTypeDialog",API,
499005,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-07 11:49:28"," Hyperlink should be editable in property view",Hyperlink,
500346,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-07 08:31:11"," SashWindows preference page terminology placement and more",ModelEditor,
503078,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-10-03 11:58:16"," Selection from property view",Improvement,
503080,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-03-13 08:40:17"," Invariant Container Rule doesn't restrict drag&drop when the moved element is extended from an abstract uml class",ElementTypes,DnD,
503144,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-10-03 15:34:25","UML Libraries extension point does not support i18n",,
506288,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-08 03:31:42"," Type Configuration failed to control Drag & Drop",ElementTypes,DnD,
507045,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-11-04 12:04:14","getCurrentSideOfParent of PortPositionLocator spams warnings",,
507734,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-02-09 08:34:03"," Recursive validation non working",Validation,
507735,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-11-18 04:58:54"," Provide a menu to set read only all the models resources",Menu,
507945,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-04-08 02:56:19"," Exception is thrown when a viewpoint configuration in an embedded plugin is selected",AFViewpoints,
508098,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-03-13 08:51:18"," Create/update a Papyrus service to share/check profile application",Performances,
508099,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-03-13 08:50:13"," Improve flat view performances",Performances,
508111,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-06-01 08:55:30"," introducing a new target platform to ease developers work",dev,
508213,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-11-28 04:43:08","rename an element which is a submodel does not rename the file",,
509014,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2016-12-12 03:24:30","UI choosers and property view need to show qualified names to avoid ambiguity",,
509963,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-02-15 09:56:15","Missing UMLDI for AssociationBase element",,
510683,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-09-08 11:41:47"," Sash Editor should takes into account sash position set into di model.",ModelEditor,
511445,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-08 03:32:43","Incorrect implementation of InvariantContainerRule#canContain()",,
512091,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-08 03:33:31"," ApproveRequest() stops being called after it returned true",ElementTypes,UMLTypes,
512431,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-02-20 09:28:05","Missing end of line decorations",,
512478,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-02-21 08:19:33","  tag diagrams in papyrus should change at each release",Core,
512657,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-02 12:32:30"," Template binding is not deleted when target class has its template signature deleted",UMLTypes,
513465,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-03-10 10:27:06"," Synchronization between Project Explorer and opend file doesn't work",OneFile,Di View,
513804,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-03-17 09:42:06"," [UMLModelExplorer] Regression in rename menu",RcpTT,UMLModelExplorer,
514827,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-04-06 04:46:09"," remove deprecated handler in UML Service Type",Quality,
515791,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-05-22 02:32:37","Uncomfortable UI for Comments tab of Properties view",,
516859,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-02 12:24:10"," New project/model wizard does not always show profile application widget",Wizard,
516865,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-01 04:48:45"," [Oxygen]  remove unnecessary syso/syse",Releng,Oxygen,
516943,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-02 12:23:54"," Wizard should allow filtering of representation kinds",Wizard,
517549,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-05-31 10:06:23"," Direct editor with additional constraint can never be activated or could be deactivated forever",direct editor,
517678,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-06-02 04:08:55","NPE in indexer",,
517783,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-15 11:49:12","Exception in indexing resource",,
518160,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-07 10:36:50"," Over-enthusiatic Papyrus profile application",Profiles,
518190,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-02 11:41:38"," Multiple selection with shift does not work after deleting an element",Model Explorer,
518758,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-06-27 03:55:00"," Allow to disable UML validation for DSML",Validation,
518815,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-06-27 04:38:10","Location for team provider menu",,
519090,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-07 09:22:31"," Inherit attributes are not correctly managed during generation of properties view",Properties View,Toolsmiths,
519115,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-07-03 12:44:51","Repeated feature descriptions",,
519200,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-06-05 09:31:07"," [Palettes] Allow palette selection by viewpoint/Stakeholder/Concern",AFViewpoints,Palettes,
519378,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-07-11 09:56:55"," Display role in ConnectorEnd label",UMLModelExplorer,
520320,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-02-08 04:31:59"," Apply a stereotype to a set of model element",Profile,
520603,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-08 13:24:47","Papyrus",,
520617,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-08-07 06:32:40"," Clean Diagram command always disable",Workbench,
521795,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-09-04 03:45:56"," The palette editor should display stack label in the tree",Palette,
521973,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-09-19 11:26:45"," make a rule to ensure there is no palette modification with org.eclipse.papyrus.umldi.Association_Edge",Diagram,
525297,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-15 11:04:35"," NullPointerExceptions in ControlledResourceTracker while rolling back transactions",ControlMode,
526948,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-11-08 08:07:32"," add proxy stereotype to other elements",PapyrusReq,
528496,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2017-12-12 08:11:53"," Java code not API",Example,
530073,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-03-09 08:54:21"," Method getDelegations() in utils",UML - Tools,
530418,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-02-06 15:23:49"," Accommodate EMF's obsolescence of Diagnostician.doValidateContents",validation,
532952,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-03-28 05:38:43","Requirements and their implementations shall be listed",,
534352,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-05-04 04:58:22"," Inheritance and reference",AFViewpoints,
534353,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-05-04 05:00:11"," AF could reference property view",AFViewpoints,
534354,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-05-18 07:15:41"," AF could reference also new child model",AFViewpoints,
534814,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-05-18 03:53:57"," SetStereotypeValue and set stereotype application value",ElementTypes,
534815,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-05-18 03:54:52"," Usage of ApplyProfileRequest ApplyStereotypeRequest and SetStereotypeValueCommand  -> why they are no yet used ?",ElementType,PropertyView,Profile,
536129,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-06-22 02:57:26"," the field representation kinds of viewpoints in architecture framework is not user friendly",Architecture Framework,
539548,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:18:30"," remove deprecated method DefaultXtextDirectEditorConfiguration.createInvalidStringCommand",Xtext,API,deprecated,
539843,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-10-08 05:10:03"," Diagram/Table creation not possible if URI is not a platform URI",AF,Customization,
539970,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-10-09 11:21:15"," folder in the wrong place",Architecture Framework,
540302,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-07-05 03:03:22"," The page manager must be clean and refactored",PageManager,
540821,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:19:07","Remove deprecated class org.eclipse.papyrus.uml.tools.providers.ProfileLabelProvider",Remove Deprecated,Refactoring,
540823,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:20:05"," Remove deprecated classes about Observable in plugin oep.uml.tools",Remove Deprecated,Refactoring,
540875,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:20:31"," org.eclipse.papyrus.uml.tools.databinding.OwnedAttributeHelper.getFeatureForType(Type)",Refactoring,Remove Deprecated method,
540984,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:20:48"," CreateActionLocalConditionViewCommand deprecated constructor should be removed",API,
540985,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:21:01"," TreeNattableModelManager#getWidthSliderComposite method should be removed",API,
541231,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-08 04:35:11"," impossible to create UML element due to a bad configuation of an element type.",ElementTypeConfiguration,
541234,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2018-11-16 08:53:33"," problem due a lack of matcher for a specialized elementType",ElementTypeConfiguration,
543303,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-25 05:57:41","Opens a Papyrus Model can throw Cannot modify resource set without a write transaction",OpenModel,
543580,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-01-18 09:54:26"," Papyrus does not properly support multiple XText editors for UML Elements on Diagram",TextEditors,
543586,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:25:56"," Remove the 'RemoveOrphanViewPolicy'",DeploymentDiagram,
543839,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-01-25 10:15:55"," handle default values when setting multiplicities",Property view,
544003,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-07 10:47:38","Import From User Model doesn't work",,
544168,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-07 10:29:31"," Missing stereotypes are not applied when we reopen a model",Profile,
544169,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-02-06 04:24:41"," The decoration model file must be included in the DiView",DecorationModel,
544171,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-02-08 04:15:21"," ControlMode doesn't create new xxx.profileapp.uml when the initial model use the DecorationModel feature",DecorationModel,
544173,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-02-06 05:00:00"," There is no way to reload or reintegrate an externalized profile application.",DecorationModel,ExternalizeProfileApplication,
544269,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-02-08 04:45:59"," ProfileApplication tagged ""duplicatedProfile"" must be read-only",ControlMode,Profile,
544270,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-02-08 04:52:20"," Applied profiles in a controlled model is not propagated to subresource",Profile,ControlMode,
544367,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-02-12 04:40:52"," Unused messages definitions in console",NLS,
544879,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-02-27 09:56:01"," The question mark ? is always displayed on the root of the DiView",ProjectExplorer,OneFile,
544882,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:26:19"," oep.uml.diagram.wizard must be refactored",Refactoring,
545404,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-14 09:41:48"," Satisfied link can't be created but no error are displayed",AF,Table,Matrix,SysML,
545660,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:26:35"," default name for creation is not uniformized",Table,Diagram,
545749,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-03-25 09:46:12","Move elements in a library doesn't work properly",,
546036,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-04-02 05:01:01","StereotypeCommentLink and StereotypeConstraint seems recreated after each diagram edition",,
546433,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:27:16"," Remove the deprecated methods from ClassLoaderHelper",API,
546595,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-09-09 03:30:59","org.eclipse.papyrus.infra.core.sasheditor shall have a list of implemented usecases",,
546644,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-05-09 09:37:10"," Clean code : The plugin org.eclipse.papyrus.core.sasheditor contains several classes duplicated from Eclipse.",SashEditor,
546747,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-05-09 05:33:57"," A missing target in an advice binding is not detected by validation",Element types,
547253,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-05-20 09:20:38"," Add a better API linked to use case for the pluginorg.eclipse.papyrus.infra.core.sasheditor",papyrusCore,
547321,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-05-15 08:37:34"," papyrus.infra.ui shall split into several sub-plugins",Papyrus Core,
547391,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-05-16 10:17:32","org.eclipse.papyrus.infra.core.sasheditor.multipage.editor.MultiPageEditor shoud be removed",,
547392,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-05-16 10:20:10","org.eclipse.papyrus.example.core.sashwindows.simpleeditor sould be removed",,
547395,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:28:05","org.eclipse.papyrus.infra.core.sasheditor.editor shall be internal but friendly with org.eclipse.papyrus.editor",,
548005,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-06-06 09:46:48"," graphical elementtypes generator bug",ElementTypes,
548692,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-06-27 03:19:41"," Remove deprecated HelperAdvices",ElementTypes,
548997,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:41:07"," The method allPages of the PageManager must be improved. The method isPage must be accessible.",PageManager,
550359,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-09-18 11:15:40"," Create a view to visualize the available architectures in the instance",AF,
550567,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-09-17 08:44:13"," Diagrams and tables should be visible even if its viewpoint is not enable",AF,
550568,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-09-18 03:55:38"," The diagrams and tables icons of disabled viewpoint should be grayed",AF,
550569,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-09-18 09:51:01"," Double-click on diagrams and tables icons of disabled viewpoint should open a dialog to enable viewpoint",AF,
550902,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-11-08 05:41:14"," The papyrus embedded documentation must be the same than the documentation on the wiki",Doc,
552006,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-10-10 11:34:36"," The copy paste of the resource set change the notation serialization",Copy/Paste,
552081,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-10-14 08:15:00"," The test visualizePropertyThatIsAssociationEnd_bug478558 should not be marked as failing tests",Tests,
553875,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-12-12 11:02:16"," - Unsafe execution of OCL rules contributed through the ""validationHooks"" extension point",Validation,
553878,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2019-12-12 11:02:28"," - Invalid internationalization preference model URI",Internationalization,
559799,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2021-02-25 09:11:46"," No Member Ends on Association",Properties view,
559862,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2021-02-25 09:21:09"," NPE after closing a referenced model",Model Explorer,
561667,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-06-16 09:41:15"," Copy/cut paste loses the reference(association) value of stereotype application",Copy/Paste,
561870,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-04-07 11:38:08","Custom editor no longer opens in Papyrus multi-editor page that used to work in 4.4",,
561944,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2021-02-25 09:56:37","Information flows remain after their end elements have been deleted",,
562217,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-04-16 09:36:22","Papyrus shall expose an API for the Model Set in papyrus.infra.core",,
562218,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-04-16 09:46:59","papyrus core shall shall the alone plugin be able to create Service registry",,
562228,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-04-16 11:58:31","Generator of DI elementtypes seems to fail",,
564431,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-06-18 10:36:07"," CommandStackListener received event from other loaded model",Core,Table,
564432,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:38:11"," Make CTRL-C in the ModelExplorer generates a stack event",Core,Copy,ModelExplorer,
564956,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:29:47"," Service not found Exception -> ModelExplorer lost when we are working with 2 Papyrus editors open",Core,ModelExplorer,
564957,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:30:22"," NPE when editing 2 dependent models",Core,ControlMode,
564958,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-12-10 08:33:12","Resource Locked Exception",,
566809,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-09-10 08:24:55"," customization about model explorer shall be added",Documentation,
568852,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-11-17 09:18:31"," Advice binding should be able to target multiple element-types",Element Types,
568968,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-11-19 15:13:13","UMLDiagnostician.validate does not respect the EMF API",,
569222,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2020-11-26 09:59:59"," Analyse if Alf could be optional",REFACTORING,
569956,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2021-02-25 09:58:23","no BigDecimal within ModelLibrary ""JavaLibrary""",,
570402,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2021-02-25 10:35:01","Documentation improvement for Generating Static Profiles page in Papyrus Guide",,
570405,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2021-02-25 10:51:56","Static profile saving/dynamic definition pop up",,
571501,"Papyrus","Core","mdt-papyrus-inbox","NEW"," ---","2021-02-25 06:14:43","Copy/Past with specific character crash the model",,
512944,"Papyrus","Core","mickael.adam29","NEW"," ---","2018-09-14 11:19:44"," An adviceBindingConfiguration should exist to set cssClass notation attribute.",ElementTypes,
535514,"Papyrus","Core","quentin.lemenez","NEW"," ---","2018-06-04 07:44:29"," Papyrus RCPs' contained features should be updatable through the classic installer",RCP,
537141,"Papyrus","Core","quentin.lemenez","NEW"," ---","2020-12-10 08:40:46"," Papyrus should rewire its dependencies to the CSSXMLEngineImpl and related classes",CSS,
366410,"Papyrus","Core","sebastien.gerard","NEW"," ---","2017-05-11 11:06:02"," Operations provided by ports of the receiving lifeline not shown in predefined message dialog",SequenceDiagram,
531911,"Papyrus","Core","vincent.lorenzo","NEW"," ---","2018-03-02 04:10:44"," The generated xtext class extending the Papyrus class UmlCommonSemanticSequencer doesn't compile",Xtext,
544185,"Papyrus","Core","vincent.lorenzo","NEW"," ---","2019-09-09 03:30:16"," UML Element Type preference for stereotype location must be removed",Preference,
569002,"Papyrus","Core","vincent.lorenzo","NEW"," ---","2020-12-10 08:33:54"," the EMFFacet Customization file can't be declared for Profile environment in the architecture file",Architecture,Customization,
551740,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","2021-02-02 10:25:09"," we must check that all representation are referenced by a viewpoint",AF,validation,
570486,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","2021-02-10 13:15:34"," Architecture model shall clearly define merge and inherit concepts",Architecture,
571630,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","2021-03-02 16:23:43"," InvariantStereotypeRule never asked to approve requests",Element Types,
571713,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","2021-03-04 16:31:45"," Empty drop-down menus can appear",New Child,
571715,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","2021-03-04 19:51:59"," Duplicate drop-down menus can appear",New Child,
336115,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2017-08-02 13:22:44"," Validation icon marks are not refreshed for Live constraints",Validation,
353416,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2017-08-02 11:41:24"," Specific drop action (Class on StructuredClassifier)  - different (and incorrect) behavior in 0.7 and 0.8 version",CompositeDiagram,
359820,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2017-08-02 11:41:38"," Default multiplicity of ConnectorEnd",CompositeDiagram,
365887,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2017-09-04 11:43:38"," The defered triggers are not displayed into a state.",StateMachineDiagram,
397729,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2013-06-12 16:56:46"," Incorrect Junction substate validation rule",Validation,
399879,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2013-03-19 06:18:15"," Papyrus shall enable to navigate between the model and its execution traces",Trace,
434702,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2017-08-02 13:12:12"," Errors in Documentation",OCL,
438032,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2014-06-24 08:08:22"," The validation service within Papyrus is not a Papyrus service",Validation,
465575,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2017-02-09 04:32:05"," Shapes not scaled properly in diagrams exported as PDF or SVG",Export Diagram,
483308,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2017-08-02 13:20:54"," Improve InstanceSpecification Validation",UMLValidation,
483542,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2016-03-04 11:24:20"," Papyrus needs test cases for common validation tasks",Validation,
512428,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2017-08-02 13:11:11"," Inconsistent editing/validation OCLs",OCL,
570945,"Papyrus","Core","ansgar.radermacher","ASSIGNED"," ---","2021-02-19 08:41:00"," EMF Validation preferences are missing",Validation,
536048,"Papyrus","Core","benoit.maggi","ASSIGNED"," ---","2020-12-10 08:15:55"," Test that model are valid",Core,
487490,"Papyrus","Core","cletavernier","ASSIGNED"," ---","2017-11-06 10:45:31"," [Facet] Associations in Model Explorer are not collected together in a folder (Simple UML Facet)",Model Explorer,Facet,
544476,"Papyrus","Core","cletavernier","ASSIGNED"," ---","2019-02-15 07:19:34"," Support Optional Enums & Primitives",Properties - Profile,
571560,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","2021-02-27 10:19:22"," Not rule does not contain its operand",Element Types,
571561,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","2021-02-27 10:19:24"," Simple rule configuration refactorings",Element Types,
571881,"Papyrus","Core","give.a.damus","ASSIGNED"," ---","2021-03-11 08:29:43"," Model creation sets architecture context too late",Architecture,
506289,"Papyrus","Core","mdt-papyrus-inbox","ASSIGNED"," ---","2017-11-06 10:47:37"," Facet Custom File : missing entries when opened in the Reflective Editor",Facet,
539360,"Papyrus","Core","mdt-papyrus-inbox","ASSIGNED"," ---","2018-09-24 03:31:01"," Remove deprecated method findSubstereotypes in UMLUtil",UML utilities,
541707,"Papyrus","Core","mdt-papyrus-inbox","ASSIGNED"," ---","2020-12-10 08:24:35"," Remove management of old DirectEditor extension point from DirectEditorExtensionPoint",API,
446157,"Papyrus","Core","melaasar","ASSIGNED"," ---","2018-06-27 02:50:19"," Papyrus should ensure compatibility between viewpoints",AFViewpoints,
482557,"Papyrus","Core","melaasar","ASSIGNED"," ---","2020-12-10 08:11:28"," Add and use id field in the meta model",Expansion,
528708,"Papyrus","Core","melaasar","ASSIGNED"," ---","2020-12-10 08:12:05"," Allow local references in Architecture Model Editor",AFViewpoints,
534351,"Papyrus","Core","melaasar","ASSIGNED"," ---","2020-12-10 08:12:49"," Listener : have a better API listener  to change a context an view point: When a model is opened for the first time this listener must be notified",AFViewpoints,
550390,"Papyrus","Core","nifauvergue","ASSIGNED"," ---","2021-01-05 13:28:17"," A validation of Architecture framework plug-in definition can be available",Toolsmiths,AF,
550510,"Papyrus","Core","nifauvergue","ASSIGNED"," ---","2019-09-17 05:54:36"," The documentation concerning switch of architecture viewpoint should be modified",AF,Doc,
